 country ,year, pop , gdp , gdp_per_cap , gdp_per_cap_sq , im , im_millions , ex , IM + EX , ex_millions , nx_gdp , lndarea , lndarea_per_cap , co2_millions_tonnes , n2o_millions_tonnes , so2_millions_tonnes , co2 , n2o , so2 , co2_per_cap ,ocean,democ,autoc,polity
 Thailand ,2015,"70,294,397.00","1,087,226,612,256.61","15,466.76","239,220,684.49","202,652,000,000.00","202,652.00","214,310,000,000.00","416,962,000,000.00","214,310.00",0.38,510890.00,0.007268,289.42,21.17,117.59,"289,420,000.00","21,170,000.00","117,585,000.00",4.12,1,0,3,-3
 Thailand ,2016,"70,607,037.00","1,146,040,786,539.43","16,231.25","263,453,622.41","194,198,000,000.00","194,198.00","215,387,000,000.00","409,585,000,000.00","215,387.00",0.36,510890.00,0.007236,288.51,22.47,121.11,"288,512,000.00","22,470,000.00","121,110,000.00",4.09,1,0,3,-3
 Thailand ,2017,"70,898,202.00","1,205,839,343,826.68","17,008.04","289,273,371.04","221,520,000,000.00","221,520.00","236,635,000,000.00","458,155,000,000.00","236,635.00",0.38,510890.00,0.007206,293.07,24.09,124.81,"293,074,000.00","24,090,000.00","124,809,000.00",4.13,1,0,3,-3
 Thailand ,2018,"71,127,802.00","1,286,784,517,454.14","18,091.16","327,290,106.28","248,202,000,000.00","248,202.00","252,955,000,000.00","501,157,000,000.00","252,955.00",0.39,510890.00,0.007183,282.11,21.99,117.17,"282,105,000.00","21,990,000.00","117,169,000.00",3.97,1,0,3,-3
 Thailand ,2019,"71,307,763.00","1,337,983,854,352.00","18,763.51","352,069,270.80","236,260,000,000.00","236,260.00","246,269,000,000.00","482,529,000,000.00","246,269.00",0.36,510890.00,0.007165,290.24,22.65,121.01,"290,239,000.00","22,650,000.00","121,009,000.00",4.07,1,0,3,-3
 Thailand ,2020,"71,475,664.00","1,270,215,980,190.79","17,771.31","315,819,358.56","206,156,000,000.00","206,156.00","231,635,000,000.00","437,791,000,000.00","231,635.00",0.34,510890.00,0.007148,277.37,22.65,110.91,"277,368,000.00","22,650,000.00","110,908,000.00",3.88,1,0,3,-3
 Thailand ,2021,"71,601,103.00","1,343,290,766,999.03","18,760.76","351,965,936.49","266,882,000,000.00","266,882.00","272,005,000,000.00","538,887,000,000.00","272,005.00",0.4,510890.00,0.007135,278.5,22.65,108.75,"278,496,000.00","22,650,000.00","108,753,000.00",3.89,1,0,3,-3
 Tunisia ,2011,"11,032,528.00","113,606,614,096.66","10,297.42","106,036,932.61","23,959,000,000.00","23,959.00","17,847,000,000.00","41,806,000,000.00","17,847.00",0.37,155360.00,0.014082,25.53,3.34,10.77,"25,526,000.00","3,340,000.00","10,772,000.00",2.31,0,-88,-88,-88
 Tunisia ,2012,"11,174,383.00","116,402,949,203.06","10,416.95","108,512,773.12","24,443,000,000.00","24,443.00","17,009,000,000.00","41,452,000,000.00","17,009.00",0.36,155360.00,0.013903,27.14,3.35,10.82,"27,136,000.00","3,350,000.00","10,823,000.00",2.43,0,-88,-88,-88
 Tunisia ,2013,"11,300,284.00","117,963,075,605.13","10,438.95","108,971,632.66","24,315,000,000.00","24,315.00","17,061,000,000.00","41,376,000,000.00","17,061.00",0.35,155360.00,0.013748,27.58,3.07,11.39,"27,581,000.00","3,070,000.00","11,388,000.00",2.44,0,-88,-88,-88
 Tunisia ,2014,"11,428,948.00","121,968,960,434.88","10,671.93","113,890,141.10","24,826,000,000.00","24,826.00","16,756,000,000.00","41,582,000,000.00","16,756.00",0.34,155360.00,0.013594,28.67,3.18,11.85,"28,668,000.00","3,180,000.00","11,851,000.00",2.51,0,7,0,7
 Tunisia ,2015,"11,557,779.00","121,023,969,554.19","10,471.21","109,646,308.65","20,220,000,000.00","20,220.00","14,072,000,000.00","34,292,000,000.00","14,072.00",0.28,155360.00,0.013442,30.27,3.13,14,"30,266,000.00","3,130,000.00","14,000,000.00",2.62,0,7,0,7
 Tunisia ,2016,"11,685,667.00","124,271,244,693.25","10,634.50","113,092,624.80","19,461,000,000.00","19,461.00","13,572,000,000.00","33,033,000,000.00","13,572.00",0.27,155360.00,0.013295,29.88,3.26,13.68,"29,880,000.00","3,260,000.00","13,678,000.00",2.56,0,7,0,7
 Tunisia ,2017,"11,811,443.00","128,448,815,276.22","10,874.95","118,264,469.78","20,656,000,000.00","20,656.00","14,203,000,000.00","34,859,000,000.00","14,203.00",0.27,155360.00,0.013153,30.49,3.19,14.31,"30,486,000.00","3,190,000.00","14,313,000.00",2.58,0,7,0,7
 Tunisia ,2018,"11,933,041.00","134,969,579,400.18","11,310.58","127,929,152.69","22,698,000,000.00","22,698.00","15,536,000,000.00","38,234,000,000.00","15,536.00",0.28,155360.00,0.013019,30,3.2,13.74,"29,997,000.00","3,200,000.00","13,740,000.00",2.51,0,7,0,7
 Tunisia ,2019,"12,049,314.00","139,200,513,874.77","11,552.57","133,461,816.92","21,563,000,000.00","21,563.00","14,933,000,000.00","36,496,000,000.00","14,933.00",0.26,155360.00,0.012894,29.7,3.31,13.46,"29,704,000.00","3,310,000.00","13,460,000.00",2.47,0,7,0,7
 Tunisia ,2020,"12,161,723.00","128,572,529,582.47","10,571.90","111,765,087.34","18,332,000,000.00","18,332.00","13,798,000,000.00","32,130,000,000.00","13,798.00",0.25,155360.00,0.012775,27.58,3.31,11.83,"27,578,000.00","3,310,000.00","11,826,000.00",2.27,0,7,0,7
 Tunisia ,2021,"12,262,946.00","138,356,499,712.49","11,282.48","127,294,459.33","22,488,000,000.00","22,488.00","16,689,000,000.00","39,177,000,000.00","16,689.00",0.28,155360.00,0.012669,31.58,3.31,14.17,"31,583,000.00","3,310,000.00","14,166,000.00",2.58,0,7,0,7
 Turkey ,2011,"74,173,854.00","1,454,111,481,655.52","19,604.10","384,320,647.19","240,839,000,000.00","240,839.00","134,906,000,000.00","375,745,000,000.00","134,906.00",0.26,769630.00,0.010376,341.86,26.15,84.2,"341,862,000.00","26,150,000.00","84,197,000.00",4.61,0,9,0,9
 Turkey ,2012,"75,277,439.00","1,550,688,774,591.71","20,599.65","424,345,513.51","236,544,000,000.00","236,544.00","152,462,000,000.00","389,006,000,000.00","152,462.00",0.25,769630.00,0.010224,355.88,28.31,89.73,"355,883,000.00","28,310,000.00","89,728,000.00",4.73,0,9,0,9
 Turkey ,2013,"76,576,117.00","1,703,669,566,586.39","22,248.05","494,975,895.43","260,823,000,000.00","260,823.00","161,481,000,000.00","422,304,000,000.00","161,481.00",0.25,769630.00,0.010051,347.15,30.78,94.36,"347,153,000.00","30,780,000.00","94,357,000.00",4.53,0,9,0,9
 Turkey ,2014,"78,112,073.00","1,860,471,150,579.80","23,817.97","567,295,779.83","251,141,000,000.00","251,141.00","166,506,000,000.00","417,647,000,000.00","166,506.00",0.22,769630.00,0.009853,363.87,30.61,99,"363,866,000.00","30,610,000.00","98,998,000.00",4.66,0,4,1,3
 Turkey ,2015,"79,646,178.00","2,022,398,639,513.72","25,392.29","644,768,257.76","213,619,000,000.00","213,619.00","150,981,000,000.00","364,600,000,000.00","150,981.00",0.18,769630.00,0.009663,384.33,31.02,108.64,"384,330,000.00","31,020,000.00","108,643,000.00",4.83,0,4,1,3
 Turkey ,2016,"81,019,394.00","2,116,397,789,617.20","26,122.11","682,364,803.29","202,189,000,000.00","202,189.00","149,246,000,000.00","351,435,000,000.00","149,246.00",0.17,769630.00,0.009499,405.31,33.27,117.85,"405,305,000.00","33,270,000.00","117,847,000.00",5,0,0,4,-4
 Turkey ,2017,"82,089,826.00","2,264,269,908,091.15","27,582.83","760,812,640.38","238,715,000,000.00","238,715.00","164,495,000,000.00","403,210,000,000.00","164,495.00",0.18,769630.00,0.009375,430.22,32.87,120.77,"430,220,000.00","32,870,000.00","120,765,000.00",5.24,0,0,4,-4
 Turkey ,2018,"82,809,304.00","2,302,309,630,959.02","27,802.55","772,981,662.97","231,152,000,000.00","231,152.00","177,169,000,000.00","408,321,000,000.00","177,169.00",0.18,769630.00,0.009294,422.57,32.69,117.67,"422,569,000.00","32,690,000.00","117,667,000.00",5.1,0,0,4,-4
 Turkey ,2019,"83,481,684.00","2,313,136,536,195.96","27,708.31","767,750,547.01","210,344,000,000.00","210,344.00","180,835,000,000.00","391,179,000,000.00","180,835.00",0.17,769630.00,0.009219,401.72,34.75,114.86,"401,720,000.00","34,750,000.00","114,860,000.00",4.81,0,0,4,-4
 Turkey ,2020,"84,135,428.00","2,332,379,138,729.86","27,721.72","768,493,998.07","219,517,000,000.00","219,517.00","169,637,000,000.00","389,154,000,000.00","169,637.00",0.17,769630.00,0.009148,413.43,34.75,115.28,"413,433,000.00","34,750,000.00","115,281,000.00",4.91,0,0,4,-4
 Turkey ,2021,"84,775,404.00","2,580,935,267,518.57","30,444.39","926,860,742.94","271,425,000,000.00","271,425.00","225,215,000,000.00","496,640,000,000.00","225,215.00",0.19,769630.00,0.009078,446.2,34.75,118.36,"446,204,000.00","34,750,000.00","118,360,000.00",5.26,0,0,4,-4
 Ukraine ,2011,"45,706,086.00","422,633,627,957.62","9,246.77","85,502,746.76","82,610,000,000.00","82,610.00","68,393,000,000.00","151,003,000,000.00","68,393.00",0.36,579320.00,0.012675,307.96,22.35,39.77,"307,956,000.00","22,350,000.00","39,774,000.00",6.74,0,6,0,6
 Ukraine ,2012,"45,593,342.00","442,499,738,738.64","9,705.36","94,193,981.64","84,659,000,000.00","84,659.00","68,811,000,000.00","153,470,000,000.00","68,811.00",0.35,579320.00,0.012706,303.98,21.73,38.47,"303,976,000.00","21,730,000.00","38,465,000.00",6.67,0,6,0,6
 Ukraine ,2013,"45,489,648.00","505,437,818,647.75","11,111.05","123,455,471.16","76,987,000,000.00","76,987.00","63,323,000,000.00","140,310,000,000.00","63,323.00",0.28,579320.00,0.012735,297.25,23.49,37.34,"297,251,000.00","23,490,000.00","37,340,000.00",6.53,0,6,0,6
 Ukraine ,2014,"45,272,155.00","461,987,202,639.99","10,743.59","115,424,638.80","54,430,000,000.00","54,430.00","53,901,000,000.00","108,331,000,000.00","53,901.00",0.23,579320.00,0.012796,257.51,23.34,35.34,"257,511,000.00","23,340,000.00","35,341,000.00",5.69,0,5,1,4
 Ukraine ,2015,"45,154,036.00","435,489,659,346.44","10,164.33","103,313,546.38","37,517,000,000.00","37,517.00","38,127,000,000.00","75,644,000,000.00","38,127.00",0.17,579320.00,0.01283,223.82,22.51,30.49,"223,824,000.00","22,510,000.00","30,489,000.00",4.96,0,5,1,4
 Ukraine ,2016,"45,004,673.00","475,721,740,433.81","11,148.20","124,282,280.50","39,252,000,000.00","39,252.00","36,360,000,000.00","75,612,000,000.00","36,360.00",0.16,579320.00,0.012872,234.01,23.84,34.12,"234,008,000.00","23,840,000.00","34,124,000.00",5.2,0,5,1,4
 Ukraine ,2017,"44,831,135.00","503,901,541,149.97","11,860.56","140,672,896.49","49,608,000,000.00","49,608.00","43,265,000,000.00","92,873,000,000.00","43,265.00",0.18,579320.00,0.012922,223.09,24.63,35.34,"223,087,000.00","24,630,000.00","35,342,000.00",4.98,0,5,1,4
 Ukraine ,2018,"44,622,518.00","533,937,653,674.16","12,631.66","159,558,764.29","57,188,000,000.00","57,188.00","47,336,000,000.00","104,524,000,000.00","47,336.00",0.2,579320.00,0.012983,231.68,25.25,35.22,"231,675,000.00","25,250,000.00","35,215,000.00",5.19,0,5,1,4
 Ukraine ,2019,"44,386,203.00","560,877,207,778.65","13,345.38","178,099,242.41","60,800,000,000.00","60,800.00","50,054,000,000.00","110,854,000,000.00","50,054.00",0.2,579320.00,0.013052,222.06,25.05,38.48,"222,057,000.00","25,050,000.00","38,481,000.00",5,0,5,1,4
 Ukraine ,2020,"44,132,049.00","546,334,786,278.49","13,087.31","171,277,671.79","54,337,000,000.00","54,337.00","49,192,000,000.00","103,529,000,000.00","49,192.00",0.19,579320.00,0.013127,206.94,25.05,34.91,"206,941,000.00","25,050,000.00","34,914,000.00",4.69,0,5,1,4
 Ukraine ,2021,"43,792,855.00","588,384,275,197.63","14,219.79","202,202,428.76","72,843,000,000.00","72,843.00","68,073,000,000.00","140,916,000,000.00","68,073.00",0.24,579320.00,0.013229,201.86,25.05,36.45,"201,858,000.00","25,050,000.00","36,453,000.00",4.61,0,5,1,4
 United Arab Emirates ,2011,"8,575,205.00","605,575,110,357.32","70,619.32","4,987,087,770.86","229,932,000,000.00","229,932.00","302,037,000,000.00","531,969,000,000.00","302,037.00",0.88,71020.00,0.008282,192.99,1.6,53.6,"192,991,000.00","1,600,000.00","53,596,000.00",22.51,0,0,8,-8
 United Arab Emirates ,2012,"8,664,969.00","648,603,907,756.64","74,853.58","5,603,057,704.84","256,528,000,000.00","256,528.00","359,728,000,000.00","616,256,000,000.00","359,728.00",0.95,71020.00,0.008196,201.37,1.62,56.52,"201,372,000.00","1,620,000.00","56,517,000.00",23.24,0,0,8,-8
 United Arab Emirates ,2013,"8,751,847.00","664,072,628,840.13","75,878.00","5,757,470,574.90","270,579,000,000.00","270,579.00","374,214,000,000.00","644,793,000,000.00","374,214.00",0.97,71020.00,0.008115,205.76,1.77,54.83,"205,758,000.00","1,770,000.00","54,828,000.00",23.51,0,0,8,-8
 United Arab Emirates ,2014,"8,835,951.00","696,795,047,339.46","78,859.09","6,218,755,936.31","276,025,000,000.00","276,025.00","343,036,000,000.00","619,061,000,000.00","343,036.00",0.89,71020.00,0.008038,201.71,1.81,51.99,"201,713,000.00","1,810,000.00","51,985,000.00",22.83,0,0,8,-8
 United Arab Emirates ,2015,"8,916,899.00","621,558,729,932.59","69,705.70","4,858,885,289.59","263,417,000,000.00","263,417.00","300,477,000,000.00","563,894,000,000.00","300,477.00",0.91,71020.00,0.007965,216.38,1.77,66.76,"216,377,000.00","1,770,000.00","66,757,000.00",24.27,0,0,8,-8
 United Arab Emirates ,2016,"8,994,263.00","619,289,363,588.39","68,853.82","4,740,848,497.26","266,576,000,000.00","266,576.00","295,031,000,000.00","561,607,000,000.00","295,031.00",0.91,71020.00,0.007896,212.34,1.87,63.08,"212,344,000.00","1,870,000.00","63,083,000.00",23.61,0,0,8,-8
 United Arab Emirates ,2017,"9,068,296.00","645,502,807,620.87","71,182.37","5,066,929,900.54","257,733,000,000.00","257,733.00","313,603,000,000.00","571,336,000,000.00","313,603.00",0.89,71020.00,0.007832,214.16,2.03,62.47,"214,156,000.00","2,030,000.00","62,470,000.00",23.62,0,0,8,-8
 United Arab Emirates ,2018,"9,140,169.00","669,607,911,403.04","73,259.90","5,367,013,661.04","244,688,000,000.00","244,688.00","387,964,000,000.00","632,652,000,000.00","387,964.00",0.94,71020.00,0.00777,210.22,1.96,62.04,"210,218,000.00","1,960,000.00","62,044,000.00",23,0,0,8,-8
 United Arab Emirates ,2019,"9,211,657.00","689,139,629,851.36","74,811.69","5,596,788,992.83","288,447,000,000.00","288,447.00","389,428,000,000.00","677,875,000,000.00","389,428.00",0.98,71020.00,0.00771,208.5,1.94,60.5,"208,496,000.00","1,940,000.00","60,495,000.00",22.63,0,0,8,-8
 United Arab Emirates ,2020,"9,287,289.00","662,872,646,515.38","71,374.18","5,094,273,720.03","246,961,000,000.00","246,961.00","335,297,000,000.00","582,258,000,000.00","335,297.00",0.88,71020.00,0.007647,199.08,1.94,53.97,"199,084,000.00","1,940,000.00","53,971,000.00",21.44,0,0,8,-8
 United Arab Emirates ,2021,"9,365,145.00","717,456,247,602.96","76,609.20","5,868,969,218.19","347,529,000,000.00","347,529.00","425,160,000,000.00","772,689,000,000.00","425,160.00",1.08,71020.00,0.007583,204.09,1.94,59.84,"204,087,000.00","1,940,000.00","59,843,000.00",21.79,0,0,8,-8
 United Kingdom ,2011,"63,258,810.00","2,364,569,465,138.54","37,379.29","1,397,211,393.10","664,378,660,000.00","664,378.66","510,381,000,000.00","1,174,759,660,000.00","510,381.00",0.5,241930.00,0.003824,469.71,28.05,172.06,"469,713,000.00","28,050,000.00","172,060,000.00",7.43,0,10,0,10
 United Kingdom ,2012,"63,700,215.00","2,453,351,747,492.28","38,514.03","1,483,330,211.76","673,187,990,000.00","673,187.99","478,782,000,000.00","1,151,969,990,000.00","478,782.00",0.47,241930.00,0.003798,487.48,27.66,170.29,"487,477,000.00","27,660,000.00","170,288,000.00",7.65,0,10,0,10
 United Kingdom ,2013,"64,128,273.00","2,579,158,803,764.99","40,218.75","1,617,547,630.86","701,298,470,000.00","701,298.47","546,756,000,000.00","1,248,054,470,000.00","546,756.00",0.48,241930.00,0.003773,477.61,27.67,165.76,"477,611,000.00","27,670,000.00","165,756,000.00",7.45,0,10,0,10
 United Kingdom ,2014,"64,602,298.00","2,686,202,472,925.53","41,580.60","1,728,946,503.23","706,572,050,000.00","706,572.05","510,788,000,000.00","1,217,360,050,000.00","510,788.00",0.45,241930.00,0.003745,438.81,28.47,166.51,"438,807,000.00","28,470,000.00","166,511,000.00",6.79,0,10,0,10
 United Kingdom ,2015,"65,116,219.00","2,794,324,172,515.81","42,912.88","1,841,514,848.80","700,305,010,000.00","700,305.01","465,848,000,000.00","1,166,153,010,000.00","465,848.00",0.42,241930.00,0.003715,422.46,28.36,170.77,"422,461,000.00","28,360,000.00","170,773,000.00",6.49,0,10,0,10
 United Kingdom ,2016,"65,611,593.00","2,928,593,108,075.34","44,635.30","1,992,309,966.69","761,842,510,000.00","761,842.51","410,856,000,000.00","1,172,698,510,000.00","410,856.00",0.4,241930.00,0.003687,399.43,28.1,173.93,"399,430,000.00","28,100,000.00","173,930,000.00",6.09,0,8,0,8
 United Kingdom ,2017,"66,058,859.00","3,063,306,948,134.75","46,372.39","2,150,398,239.31","833,928,980,000.00","833,928.98","440,998,000,000.00","1,274,926,980,000.00","440,998.00",0.42,241930.00,0.003662,387.37,28.37,174.85,"387,367,000.00","28,370,000.00","174,851,000.00",5.86,0,8,0,8
 United Kingdom ,2018,"66,460,344.00","3,161,750,378,791.18","47,573.49","2,263,236,761.96","880,016,180,000.00","880,016.18","486,440,000,000.00","1,366,456,180,000.00","486,440.00",0.43,241930.00,0.00364,379.73,28.13,173.09,"379,730,000.00","28,130,000.00","173,087,000.00",5.71,0,8,0,8
 United Kingdom ,2019,"66,836,327.00","3,319,184,539,692.04","49,661.38","2,466,253,119.34","916,031,120,000.00","916,031.12","460,029,000,000.00","1,376,060,120,000.00","460,029.00",0.41,241930.00,0.00362,364.75,28.37,169,"364,753,000.00","28,370,000.00","168,996,000.00",5.46,0,8,0,8
 United Kingdom ,2020,"67,081,000.00","3,136,344,079,121.05","46,754.58","2,185,990,887.78","758,455,030,000.00","758,455.03","399,528,000,000.00","1,157,983,030,000.00","399,528.00",0.37,241930.00,0.003607,326.26,28.37,143.98,"326,263,000.00","28,370,000.00","143,981,000.00",4.86,0,8,0,8
 United Kingdom ,2021,"67,326,569.00","3,420,833,973,094.59","50,809.57","2,581,612,332.09","849,452,850,000.00","849,452.85","470,508,000,000.00","1,319,960,850,000.00","470,508.00",0.39,241930.00,0.003593,346.77,28.37,154.11,"346,773,000.00","28,370,000.00","154,111,000.00",5.15,0,8,0,8
 United States ,2011,"311,583,481.00","15,599,728,123,000.00","50,065.97","2,506,601,002.00","2,265,894,000,000.00","2,265,894.00","1,482,507,000,000.00","3,748,401,000,000.00","1,482,507.00",0.24,9147420.00,0.029358,"5,546.63",264.56,"2,251.76","5,546,629,000.00","264,560,000.00","2,251,761,000.00",17.8,1,10,0,10
 United States ,2012,"313,877,662.00","16,253,972,230,000.00","51,784.42","2,681,626,007.04","2,335,538,000,000.00","2,335,538.00","1,545,703,000,000.00","3,881,241,000,000.00","1,545,703.00",0.24,9147420.00,0.029143,"5,345.45",257.37,"2,195.78","5,345,454,000.00","257,370,000.00","2,195,781,000.00",17.03,1,10,0,10
 United States ,2013,"316,059,947.00","16,843,190,993,000.00","53,291.13","2,839,944,290.38","2,329,062,000,000.00","2,329,062.00","1,579,595,000,000.00","3,908,657,000,000.00","1,579,595.00",0.23,9147420.00,0.028942,"5,480.93",260.52,"2,224.22","5,480,926,000.00","260,520,000.00","2,224,219,000.00",17.34,1,10,0,10
 United States ,2014,"318,386,329.00","17,550,680,174,000.00","55,123.85","3,038,638,815.33","2,412,547,000,000.00","2,412,547.00","1,620,533,000,000.00","4,033,080,000,000.00","1,620,533.00",0.23,9147420.00,0.028731,"5,528.87",262.03,"2,247.45","5,528,871,000.00","262,030,000.00","2,247,448,000.00",17.37,1,10,0,10
 United States ,2015,"320,738,994.00","18,206,020,741,000.00","56,762.73","3,222,007,454.80","2,315,301,000,000.00","2,315,301.00","1,502,571,000,000.00","3,817,872,000,000.00","1,502,571.00",0.21,9147420.00,0.02852,"5,376.58",261.11,"2,285.32","5,376,578,000.00","261,110,000.00","2,285,321,000.00",16.76,1,10,0,10
 United States ,2016,"323,071,755.00","18,695,110,842,000.00","57,866.74","3,348,560,169.27","2,250,152,000,000.00","2,250,152.00","1,451,010,000,000.00","3,701,162,000,000.00","1,451,010.00",0.2,9147420.00,0.028314,"5,251.76",267.18,"2,299.61","5,251,757,000.00","267,180,000.00","2,299,607,000.00",16.26,1,8,0,8
 United States ,2017,"325,122,128.00","19,479,620,055,999.90","59,914.78","3,589,780,598.46","2,408,475,000,000.00","2,408,475.00","1,546,274,000,000.00","3,954,749,000,000.00","1,546,274.00",0.2,9147420.00,0.028135,"5,210.96",267.1,"2,314.68","5,210,958,000.00","267,100,000.00","2,314,675,000.00",16.03,1,8,0,8
 United States ,2018,"326,838,199.00","20,527,156,026,000.00","62,805.25","3,944,499,899.61","2,614,223,000,000.00","2,614,223.00","1,663,982,000,000.00","4,278,205,000,000.00","1,663,982.00",0.21,9147420.00,0.027988,"5,376.66",268.55,"2,365.28","5,376,657,000.00","268,550,000.00","2,365,283,000.00",16.45,1,8,0,8
 United States ,2019,"328,329,953.00","21,372,572,437,000.00","65,094.80","4,237,332,912.67","2,567,445,000,000.00","2,567,445.00","1,643,161,000,000.00","4,210,606,000,000.00","1,643,161.00",0.2,9147420.00,0.02786,"5,259.14",265.74,"2,358.83","5,259,144,000.00","265,740,000.00","2,358,831,000.00",16.02,1,7,0,7
